央视,#genre#
奶虫影院,http://epg.112114.xyz/douyu/263824
芊珏影视,http://epg.112114.xyz/douyu/8814650
漫威影院,http://epg.112114.xyz/douyu/6140589
花卷影院,http://epg.112114.xyz/douyu/52787
周星驰,http://epg.112114.xyz/douyu/122402
刘德华,http://epg.112114.xyz/douyu/2516864
星君说电影,http://epg.112114.xyz/douyu/8014467
牛叔说电影,http://epg.112114.xyz/douyu/2758565
粤语电影,http://epg.112114.xyz/douyu/1226741
粤语电影,http://epg.112114.xyz/douyu/6566671
冰冰影厅,http://epg.112114.xyz/douyu/74374
豆瓣高分,http://epg.112114.xyz/douyu/8770422
贝爷贰厅,http://epg.112114.xyz/douyu/4332
刀刀影院,http://epg.112114.xyz/douyu/747764
可乐影视,http://epg.112114.xyz/douyu/20415
贝爷壹厅,http://epg.112114.xyz/douyu/252802
贝贝影视,http://epg.112114.xyz/douyu/431460
恐怖鬼怪,http://epg.112114.xyz/douyu/1165374
小片片说大片,http://epg.112114.xyz/douyu/4258555
国产电影,http://epg.112114.xyz/douyu/5423
童年阴影,http://epg.112114.xyz/douyu/2935323
神乐影视,http://epg.112114.xyz/douyu/85894
恐怖电影,http://epg.112114.xyz/douyu/218859
开心锤动漫,http://epg.112114.xyz/douyu/9018297
怡寶影视,http://epg.112114.xyz/douyu/434971
虫哥说电影,http://epg.112114.xyz/douyu/8915074
蚂蚱影视,http://epg.112114.xyz/douyu/6079455
火龙果说电影,http://epg.112114.xyz/douyu/9559158
龙门镖局,http://epg.112114.xyz/douyu/9650860
贝爷叁厅,http://epg.112114.xyz/douyu/36337
大片片说小片,http://epg.112114.xyz/douyu/7489563
雍正帝王,http://epg.112114.xyz/douyu/9650836
惊悚电影,http://epg.112114.xyz/douyu/96577
华语影视,http://epg.112114.xyz/douyu/3928
国产剧集,http://epg.112114.xyz/douyu/8157860
侃片大师兄,http://epg.112114.xyz/douyu/9338839
音乐欣赏,http://epg.112114.xyz/douyu/3186217
下饭神剧,http://epg.112114.xyz/douyu/276200
橙記港剧,http://epg.112114.xyz/douyu/4549169
老王说电影,http://epg.112114.xyz/douyu/9687733
经典剧集,http://epg.112114.xyz/douyu/6863367
百晓生说剧,http://epg.112114.xyz/douyu/9649681
热门港剧,http://epg.112114.xyz/douyu/5522351
电影迷小雅,http://epg.112114.xyz/douyu/9639225
李卫当官,http://epg.112114.xyz/douyu/7473576
庆余年,http://epg.112114.xyz/douyu/5908256
舌尖美食,http://epg.112114.xyz/douyu/9650849
刘哔讲电影,http://epg.112114.xyz/douyu/2632223
1900影剧室,http://epg.112114.xyz/douyu/7796193
皮皮看动漫,http://epg.112114.xyz/douyu/9837291
小司马说剧,http://epg.112114.xyz/douyu/4808115
酒染影视,http://epg.112114.xyz/douyu/7550220
圆子影视,http://epg.112114.xyz/douyu/6566658
隋唐演义,http://epg.112114.xyz/douyu/7552568
吃米滴虫,http://epg.112114.xyz/douyu/315457
国产剧场,http://epg.112114.xyz/douyu/308752
万合出品,http://epg.112114.xyz/douyu/9220456
科幻Fans布玛,http://epg.112114.xyz/douyu/3508304
古装神剧,http://epg.112114.xyz/douyu/338759
爱情公寓,http://epg.112114.xyz/douyu/2838296
欢乐综艺,http://epg.112114.xyz/douyu/131977
斗鱼电影2,http://epg.112114.xyz/douyu/7459925
斗鱼电影4,http://epg.112114.xyz/douyu/4246519
斗鱼电影7,http://epg.112114.xyz/douyu/7655471
斗鱼电影10,http://epg.112114.xyz/douyu/8475821
斗鱼电影12,http://epg.112114.xyz/douyu/2793084
斗鱼电影13,http://epg.112114.xyz/douyu/5067952
斗鱼电影14,http://epg.112114.xyz/douyu/413573
斗鱼电影15,http://epg.112114.xyz/douyu/5033502
斗鱼电影16,http://epg.112114.xyz/douyu/426517
斗鱼电影19,http://epg.112114.xyz/douyu/6582435
斗鱼4K,http://epg.112114.xyz/douyu/9249162
斗鱼电影HD12,http://epg.112114.xyz/douyu/2436390
斗鱼电影HD18,http://epg.112114.xyz/douyu/9292492
斗鱼电影HD25,http://epg.112114.xyz/douyu/8945323
斗鱼电影HD29,http://epg.112114.xyz/douyu/9651304
斗鱼搞笑HD2,http://epg.112114.xyz/douyu/9770949
斗鱼搞笑HD3,http://epg.112114.xyz/douyu/9067836
斗鱼搞笑HD4,http://epg.112114.xyz/douyu/9817729
斗鱼搞笑HD5,http://epg.112114.xyz/douyu/8737695
斗鱼探险,http://epg.112114.xyz/douyu/3485629
斗鱼电影8,http://epg.112114.xyz/douyu/4290711
林正英[4],https://epg.112114.xyz/huya/11342421
铁齿铜牙纪晓岚[8],https://epg.112114.xyz/huya/11342396
沈腾[9],https://epg.112114.xyz/huya/11601968
科幻五分钟[10],https://epg.112114.xyz/huya/15152155
新三国[11],https://epg.112114.xyz/huya/11352944
金庸经典剧[12],https://epg.112114.xyz/huya/11602082
极限挑战[14],https://epg.112114.xyz/huya/11352914
庆余年[15],https://epg.112114.xyz/huya/11352960
地下交通站[21],https://epg.112114.xyz/huya/11342433
倚天屠龙记[25],https://epg.112114.xyz/huya/11342403
路飞[34],https://epg.112114.xyz/huya/16913382
秀cai遇着兵[42],https://epg.112114.xyz/huya/11352871
士兵突击[45],https://epg.112114.xyz/huya/11342430
龙门镖局[48],https://epg.112114.xyz/huya/11352874
官场大佬再创业[54],https://epg.112114.xyz/huya/11602086
康熙微服私访[58],https://epg.112114.xyz/huya/11342418
三国演义[63],https://epg.112114.xyz/huya/11602081
止戈电影[64],https://epg.112114.xyz/huya/19863777
欧美电影[67],https://epg.112114.xyz/huya/11352880
科幻电影[68],https://epg.112114.xyz/huya/11602034
杰森·斯坦森[69],https://epg.112114.xyz/huya/21059588
红海行动[72],https://epg.112114.xyz/huya/11601986
五福星[77],https://epg.112114.xyz/huya/11282233
麻雀[79],https://epg.112114.xyz/huya/11352881
小品[81],https://epg.112114.xyz/huya/11352938
周润发[83],https://epg.112114.xyz/huya/11342387
朱雀青龙[89],https://epg.112114.xyz/huya/11352905
杨幂扮演王昭君出塞[90],https://epg.112114.xyz/huya/11352910
神貂侠侣[92],https://epg.112114.xyz/huya/11352964
林正英[93],https://epg.112114.xyz/huya/18441722
我de团长我的团[95],https://epg.112114.xyz/huya/11342416
小鲤鱼[97],https://epg.112114.xyz/huya/11601961
中华小当家[98],https://epg.112114.xyz/huya/11342413
7分钟看完科幻[99],https://epg.112114.xyz/huya/17105786
警匪[100],https://epg.112114.xyz/huya/11352886
百鸟朝凤[105],https://epg.112114.xyz/huya/15894162
旋风球技[110],https://epg.112114.xyz/huya/11342400
海贼王15[111],https://epg.112114.xyz/huya/17941367
大秦帝国[116],https://epg.112114.xyz/huya/11602074
黑帮斗争[117],https://epg.112114.xyz/huya/11342419
笑傲帮[120],https://epg.112114.xyz/huya/11352908
火影忍者[121],https://epg.112114.xyz/huya/20236200
悬疑推理烧脑破案[126],https://epg.112114.xyz/huya/17445539
神医喜来乐[127],https://epg.112114.xyz/huya/11601978
小川电影解说[128],https://epg.112114.xyz/huya/15870999
医馆笑传[131],https://epg.112114.xyz/huya/11352891
经典好片[132],https://epg.112114.xyz/huya/11342427
史诗级战zheng电影[133],https://epg.112114.xyz/huya/21059556
开心快乐就完事了[134],https://epg.112114.xyz/huya/11342388
黄金配角廖启智[135],https://epg.112114.xyz/huya/21059562
Han国高分动作片[137],https://epg.112114.xyz/huya/11352884
勇敢的心[138],https://epg.112114.xyz/huya/11602037
高分电影[141],https://epg.112114.xyz/huya/16615910
张显宗[149],https://epg.112114.xyz/huya/16865726
电影笔记[162],https://epg.112114.xyz/huya/16920222
神hua[169],https://epg.112114.xyz/huya/11352913
海贼王[173],https://epg.112114.xyz/huya/16739452
林正英[178],https://epg.112114.xyz/huya/21388479
大侦探皮卡丘[181],https://epg.112114.xyz/huya/17341907
奇幻片[184],https://epg.112114.xyz/huya/16149609
进来看看电影[186],https://epg.112114.xyz/huya/24376361
骆驼祥子[187],https://epg.112114.xyz/huya/19450129
捉妖记[207],https://epg.112114.xyz/huya/11342414
欧美电影[211],https://epg.112114.xyz/huya/21059581
硬汉的直播间[212],https://epg.112114.xyz/huya/24614407
港剧经典[215],https://epg.112114.xyz/huya/11352965
浓浓当年情[218],https://epg.112114.xyz/huya/11602065
搜神传[220],https://epg.112114.xyz/huya/11342437
穿越千年之恋[225],https://epg.112114.xyz/huya/11342398
天龙八部[226],https://epg.112114.xyz/huya/11602041
魔法世界[227],https://epg.112114.xyz/huya/21059580
文成公主进藏[228],https://epg.112114.xyz/huya/11352974
舒克和贝塔[229],https://epg.112114.xyz/huya/11352949
许氏三杰[232],https://epg.112114.xyz/huya/11602033
中国西部刑侦大案纪实[236],https://epg.112114.xyz/huya/11601972
搞笑僵尸片[238],https://epg.112114.xyz/huya/11352963
三国鼎立[242],https://epg.112114.xyz/huya/11602077
赘婿[244],https://epg.112114.xyz/huya/21059564
命案十三宗[248],https://epg.112114.xyz/huya/11601981
四驱兄弟[250],https://epg.112114.xyz/huya/11352922
最佳搭档[251],https://epg.112114.xyz/huya/11342397
利箭特战队出击！[252],https://epg.112114.xyz/huya/11352973
关灯看大片[254],https://epg.112114.xyz/huya/16135863
虎妈猫爸[257],https://epg.112114.xyz/huya/11601964
谍战神剧[262],https://epg.112114.xyz/huya/11342436
大宅men[270],https://epg.112114.xyz/huya/11352936
篮qiu火[274],https://epg.112114.xyz/huya/21059558
金庸作品电影[278],https://epg.112114.xyz/huya/11352897
粤语综艺,http://epg.112114.xyz/douyu/7919720
林正英电影2,http://epg.112114.xyz/douyu/7356023
避风港影院,http://epg.112114.xyz/douyu/9826611
麓山迷踪,http://epg.112114.xyz/douyu/4505431
连续剧2,http://epg.112114.xyz/douyu/7623292
连续剧4,http://epg.112114.xyz/douyu/7476264
草帽丶海贼团的直播间,http://epg.112114.xyz/douyu/997925
动漫二次元#补番推荐#,http://epg.112114.xyz/douyu/9429545
?卡面来打?,http://epg.112114.xyz/douyu/1218414
舔狗波比的幸福生活,http://epg.112114.xyz/douyu/7620081
最好看的搞笑篮球动漫,http://epg.112114.xyz/douyu/9401305
中二日记搞笑日常更新,http://epg.112114.xyz/douyu/9505575
动漫推荐官方直播间,http://epg.112114.xyz/douyu/5187099
大星与海绵方块,http://epg.112114.xyz/douyu/3949681
斗鱼动画,http://epg.112114.xyz/douyu/7528160
【小叮当】童年经典动画片,http://epg.112114.xyz/douyu/9445279
中国最后一个太监[192],https://epg.112114.xyz/huya/16604522
【三笠】根本不存在解不开的迷！,http://epg.112114.xyz/douyu/7050342
【Hunter】动漫热血老贼冒险,http://epg.112114.xyz/douyu/6610883
【童年往事】仨房间画面同步显示点播,http://epg.112114.xyz/douyu/7256376
【天使点播】动漫直播间,http://epg.112114.xyz/douyu/1487654
【经典动漫】9455567,http://epg.112114.xyz/douyu/9455567
铁头与橘子（每周更新一起看霸总）,http://epg.112114.xyz/douyu/9450942
港台,#genre#
凤凰资讯,http://113.117.74.74:8081/hls/36/index.m3u8
凤凰资讯,http://113.117.74.78:8081/hls/36/index.m3u8
凤凰资讯,http://113.117.74.87:8081/hls/36/index.m3u8
凤凰资讯,http://113.117.74.130:8081/hls/36/index.m3u8
凤凰资讯,http://222.217.243.197:8181/tsfile/live/1015_1.m3u8
凤凰资讯,http://udnhls.skilldns.com/fhzx.m3u8
凤凰资讯,http://113.117.74.35:8081/hls/36/index.m3u8
凤凰资讯,http://222.217.243.197:8181/tsfile/live/1015_1.m3u8
凤凰资讯,http://113.117.74.50:8081/hls/36/index.m3u8
凤凰资讯,http://113.117.74.139:8081/hls/36/index.m3u8
凤凰中文,http://113.117.74.35:8081/hls/37/index.m3u8
凤凰中文,http://113.117.74.99:8081/hls/37/index.m3u8
凤凰中文,http://113.117.74.142:8081/hls/37/index.m3u8
凤凰中文,http://113.117.74.225:8081/hls/37/index.m3u8
凤凰中文,http://113.117.74.139:8081/hls/37/index.m3u8 
凤凰中文,http://113.117.74.50:8081/hls/37/index.m3u8
凤凰香港,http://113.117.74.29:8081/hls/38/index.m3u8
凤凰香港,http://113.117.74.35:8081/hls/38/index.m3u8
凤凰香港,http://113.117.74.99:8081/hls/38/index.m3u8
凤凰香港,http://113.117.74.142:8081/hls/38/index.m3u8
凤凰香港,http://113.117.74.225:8081/hls/38/index.m3u8
凤凰香港,http://113.117.74.139:8081/hls/38/index.m3u8 
凤凰香港,http://113.117.74.50:8081/hls/38/index.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
台湾-TVBS,http://60.248.77.83/sat/tv551.flv
台湾-TVBS,https://s2.pub/cctv-23
台湾-TVBS,http://38.64.72.148/hls/modn/list/4006/chunklist0.m3u8
台湾-TVBS,http://38.64.72.148/hls/modn/list/4006/chunklist1.m3u8
台湾-TVBS,http://38.64.72.148/hls/modn/list/4006/playlist.m3u8
台湾-TVBS,http://38.64.72.148:80/hls/modn/list/4006/chunklist0.m3u8
台湾-TVBS,http://38.64.72.148:80/hls/modn/list/4006/chunklist1.m3u8
台湾-台视,http://81.69.20.196/mqlive.m3u8?ip=61.216.26.165:1888&id=live1047
台湾-台视,https://s2.pub/cctv-20
台湾-台视,https://s2.pub/cctv-20
台湾-公视,http://81.69.20.196/mqlive.m3u8?ip=61.216.26.165:1888&id=live1201
台湾-民视,https://s2.pub/cctv-16
台湾-民视,http://38.64.72.148/hls/modn/list/4012/playlist.m3u8
台湾-民视,http://81.69.20.196/mqlive.m3u8?ip=61.216.26.165:1888&id=live1050
台湾-民视,https://s2.pub/cctv-19
台湾-民视,https://s2.pub/cctv-19
台湾-东森,https://s2.pub/cctv-17
台湾-东森,https://s2.pub/cctv-17
台湾-中天,https://s2.pub/cctv-18
台湾-中天,https://s2.pub/cctv-18
台湾-华视,https://s2.pub/cctv-22
台湾-华视,https://s2.pub/cctv-22
台湾-中视,https://s2.pub/cctv-21
台湾-中视,https://s2.pub/cctv-21
台湾-年代新闻,http://81.69.20.196/mqlive.m3u8?ip=61.216.26.165:1888&id=live1192
台湾-东森新闻,http://81.69.20.196/mqlive.m3u8?ip=61.216.26.165:1888&id=live1192
台湾-中天新闻,http://81.69.20.196/mqlive.m3u8?ip=61.216.26.165:1888&id=live1192
台湾-三立新闻,http://81.69.20.196/mqlive.m3u8?ip=61.216.26.165:1888&id=live1192
台湾-环宇新闻,http://81.69.20.196/mqlive.m3u8?ip=61.216.26.165:1888&id=live1222
台湾-壹新闻,http://81.69.20.196/mqlive.m3u8?ip=61.216.26.165:1888&id=live1242
